State,County,Year,Violent Crime,Property Crime
Tennessee,Bedford,2022,73,213
Tennessee,Benton,2022,41,138
Tennessee,Bledsoe,2022,14,102
Tennessee,Carroll,2022,30,82
Tennessee,Clay,2022,3,22
Tennessee,Cocke,2022,117,410
Tennessee,Coffee,2022,94,330
Tennessee,Cumberland,2022,62,450
Tennessee,Decatur,2022,17,101
Tennessee,DeKalb,2022,28,57
Tennessee,Dyer,2022,24,163
Tennessee,Fentress,2022,54,188
Tennessee,Franklin,2022,81,199
Tennessee,Giles,2022,20,81
Tennessee,Greene,2022,183,589
Tennessee,Grundy,2022,65,228
Tennessee,Hancock,2022,22,83
Tennessee,Hardeman,2022,108,164
Tennessee,Hardin,2022,52,291
Tennessee,Haywood,2022,20,118
Tennessee,Henderson,2022,51,171
Tennessee,Henry,2022,31,184
Tennessee,Hickman,2022,93,356
Tennessee,Houston,2022,16,54
Tennessee,Humphreys,2022,63,108
Tennessee,Jackson,2022,19,52
Tennessee,Johnson,2022,40,125
Tennessee,Lake,2022,3,30
Tennessee,Lauderdale,2022,63,144
Tennessee,Lawrence,2022,23,174
Tennessee,Lewis,2022,15,77
Tennessee,Lincoln,2022,51,199
Tennessee,Marshall,2022,46,65
Tennessee,McMinn,2022,83,390
Tennessee,McNairy,2022,54,299
Tennessee,Meigs,2022,57,140
Tennessee,Monroe,2022,121,502
Tennessee,Moore,2022,6,44
Tennessee,Obion,2022,38,159
Tennessee,Overton,2022,86,160
Tennessee,Putnam,2022,63,293
Tennessee,Rhea,2022,27,96
Tennessee,Scott,2022,8,145
Tennessee,Sevier,2022,163,546
Tennessee,Van Buren,2022,5,12
Tennessee,Warren,2022,96,310
Tennessee,Wayne,2022,21,58
Tennessee,Weakley,2022,38,133
Tennessee,White,2022,21,83
Texas,Armstrong,2022,1,25
Texas,Atascosa,2022,111,454
Texas,Austin,2022,23,108
Texas,Bandera,2022,31,145
Texas,Bastrop,2022,349,867
Texas,Bell,2022,97,517
Texas,Bexar,2022,912,6082
Texas,Bowie,2022,43,233
Texas,Brazoria,2022,231,1468
Texas,Brazos,2022,74,362
Texas,Burleson,2022,28,97
Texas,Caldwell,2022,44,82
Texas,Callahan,2022,12,44
Texas,Cameron,2022,283,714
Texas,Carson,2022,18,17
Texas,Chambers,2022,136,827
Texas,Clay,2022,15,61
Texas,Collin,2022,64,424
Texas,Comal,2022,115,766
Texas,Coryell,2022,17,85
Texas,Crosby,2022,4,21
Texas,Dallas,2022,39,184
Texas,Denton,2022,56,386
Texas,Ector,2022,98,254
Texas,Ellis,2022,86,384
Texas,El Paso,2022,360,973
Texas,Fort Bend,2022,938,5577
Texas,Galveston,2022,146,620
Texas,Goliad,2022,15,87
Texas,Grayson,2022,73,436
Texas,Gregg,2022,78,243
Texas,Hardin,2022,53,238
Texas,Harris,2022,9199,50747
Texas,Harrison,2022,67,426
Texas,Hays,2022,191,894
Texas,Hidalgo,2022,564,2842
Texas,Hudspeth,2022,0,2
Texas,Hunt,2022,341,527
Texas,Irion,2022,5,10
Texas,Jefferson,2022,73,374
Texas,Johnson,2022,149,616
Texas,Jones,2022,10,42
Texas,Kaufman,2022,125,562
Texas,Kendall,2022,11,107
Texas,Lampasas,2022,9,21
Texas,Liberty,2022,194,817
Texas,Lubbock,2022,131,628
Texas,Lynn,2022,2,11
Texas,Martin,2022,9,107
Texas,McLennan,2022,99,520
Texas,Medina,2022,57,285
Texas,Midland,2022,129,637
Texas,Montgomery,2022,1092,5336
Texas,Nueces,2022,42,158
Texas,Oldham,2022,0,2
Texas,Orange,2022,80,370
Texas,Parker,2022,131,902
Texas,Potter,2022,63,203
Texas,Randall,2022,59,151
Texas,Robertson,2022,25,117
Texas,Rockwall,2022,16,65
Texas,Rusk,2022,61,353
Texas,Smith,2022,310,865
Texas,Sterling,2022,1,9
Texas,Tarrant,2022,139,750
Texas,Taylor,2022,20,84
Texas,Tom Green,2022,49,166
Texas,Travis,2022,860,3538
Texas,Upshur,2022,63,162
Texas,Victoria,2022,78,213
Texas,Waller,2022,84,325
Texas,Webb,2022,44,134
Texas,Wichita,2022,20,79
Texas,Williamson,2022,175,1709
Texas,Wilson,2022,56,349
Texas,Wise,2022,94,357
Texas,Andrews,2022,1,56
Texas,Angelina,2022,148,552
Texas,Aransas,2022,73,160
Texas,Bailey,2022,2,12
Texas,Baylor,2022,1,10
Texas,Bee,2022,32,135
Texas,Blanco,2022,13,68
Texas,Borden,2022,1,8
Texas,Bosque,2022,8,44
Texas,Brewster,2022,3,10
Texas,Briscoe,2022,0,12
Texas,Brooks,2022,0,0
Texas,Brown,2022,34,175
Texas,Burnet,2022,66,227
Texas,Calhoun,2022,19,59
Texas,Camp,2022,8,54
Texas,Cass,2022,18,103
Texas,Castro,2022,5,16
Texas,Cherokee,2022,111,338
Texas,Childress,2022,1,23
Texas,Cochran,2022,1,36
Texas,Coke,2022,1,154
Texas,Coleman,2022,2,17
Texas,Collingsworth,2022,0,3
Texas,Colorado,2022,20,121
Texas,Comanche,2022,11,62
Texas,Concho,2022,3,10
Texas,Cooke,2022,28,124
Texas,Crane,2022,2,3
Texas,Crockett,2022,3,21
Texas,Dallam,2022,3,6
Texas,Dawson,2022,1,42
Texas,Deaf Smith,2022,8,26
Texas,Delta,2022,13,48
Texas,DeWitt,2022,16,68
Texas,Donley,2022,12,19
Texas,Duval,2022,32,90
Texas,Eastland,2022,10,41
Texas,Edwards,2022,5,20
Texas,Erath,2022,9,67
Texas,Fannin,2022,39,165
Texas,Fayette,2022,17,101
Texas,Fisher,2022,17,36
Texas,Floyd,2022,4,25
Texas,Foard,2022,0,0
Texas,Franklin,2022,12,36
Texas,Freestone,2022,19,81
Texas,Gaines,2022,7,72
Texas,Garza,2022,9,36
Texas,Gillespie,2022,15,34
Texas,Glasscock,2022,0,42
Texas,Gonzales,2022,40,118
Texas,Gray,2022,7,29
Texas,Grimes,2022,62,187
Texas,Hall,2022,3,8
Texas,Hamilton,2022,4,10
Texas,Hansford,2022,0,12
Texas,Hardeman,2022,4,17
Texas,Hartley,2022,2,4
Texas,Haskell,2022,2,18
Texas,Hemphill,2022,6,29
Texas,Henderson,2022,162,550
Texas,Hill,2022,54,253
Texas,Hockley,2022,20,125
Texas,Hood,2022,46,313
Texas,Hopkins,2022,26,40
Texas,Houston,2022,13,98
Texas,Howard,2022,36,269
Texas,Hutchinson,2022,16,53
Texas,Jack,2022,4,17
Texas,Jackson,2022,10,59
Texas,Jasper,2022,31,198
Texas,Jeff Davis,2022,1,5
Texas,Jim Hogg,2022,7,39
Texas,Jim Wells,2022,81,221
Texas,Karnes,2022,5,81
Texas,Kenedy,2022,1,2
Texas,Kerr,2022,40,166
Texas,Kimble,2022,1,3
Texas,King,2022,0,0
Texas,Kleberg,2022,10,29
Texas,Lamar,2022,46,187
Texas,Lamb,2022,9,29
Texas,La Salle,2022,1,8
Texas,Lavaca,2022,11,48
Texas,Lee,2022,23,69
Texas,Leon,2022,21,147
Texas,Limestone,2022,40,164
Texas,Lipscomb,2022,3,5
Texas,Llano,2022,23,161
Texas,Loving,2022,0,23
Texas,Madison,2022,11,37
Texas,Marion,2022,32,111
Texas,Mason,2022,0,3
Texas,Matagorda,2022,98,301
Texas,Maverick,2022,90,481
Texas,McCulloch,2022,9,25
Texas,Milam,2022,5,61
Texas,Mills,2022,4,15
Texas,Montague,2022,24,101
Texas,Moore,2022,12,30
Texas,Morris,2022,23,29
Texas,Motley,2022,6,3
Texas,Nacogdoches,2022,33,222
Texas,Navarro,2022,54,202
Texas,Newton,2022,19,68
Texas,Nolan,2022,8,23
Texas,Ochiltree,2022,5,22
Texas,Palo Pinto,2022,25,114
Texas,Panola,2022,41,164
Texas,Parmer,2022,1,50
Texas,Polk,2022,79,464
Texas,Presidio,2022,0,1
Texas,Reagan,2022,4,23
Texas,Real,2022,4,55
Texas,Red River,2022,12,29
Texas,Refugio,2022,7,35
Texas,Roberts,2022,0,1
Texas,Runnels,2022,5,13
Texas,Sabine,2022,12,39
Texas,San Augustine,2022,16,69
Texas,Schleicher,2022,4,15
Texas,Scurry,2022,7,47
Texas,Shackelford,2022,6,12
Texas,Shelby,2022,33,204
Texas,Somervell,2022,1,76
Texas,Starr,2022,45,133
Texas,Stephens,2022,8,32
Texas,Sutton,2022,1,3
Texas,Swisher,2022,3,16
Texas,Terrell,2022,0,0
Texas,Terry,2022,1,57
Texas,Throckmorton,2022,1,5
Texas,Titus,2022,33,131
Texas,Trinity,2022,20,78
Texas,Tyler,2022,24,140
Texas,Upton,2022,3,21
Texas,Uvalde,2022,18,74
Texas,Val Verde,2022,57,134
Texas,Van Zandt,2022,44,270
Texas,Walker,2022,67,309
Texas,Ward,2022,13,136
Texas,Washington,2022,30,99
Texas,Wharton,2022,82,289
Texas,Wheeler,2022,5,8
Texas,Wilbarger,2022,2,18
Texas,Willacy,2022,19,71
Texas,Winkler,2022,3,53
Texas,Wood,2022,61,268
Texas,Yoakum,2022,10,33
Texas,Young,2022,9,20
Texas,Zapata,2022,5,33
Texas,Zavala,2022,14,44
Utah,Box Elder,2022,10,91
Utah,Cache,2022,72,254
Utah,Davis,2022,17,190
Utah,Morgan,2022,12,80
Utah,Salt Lake County Unified Police Department,2022,513,5215
Utah,Tooele,2022,51,252
Utah,Utah,2022,75,290
Utah,Washington,2022,29,81
Utah,Weber,2022,88,685
Utah,Beaver,2022,13,55
Utah,Carbon,2022,19,59
Utah,Duchesne,2022,51,216
Utah,Garfield,2022,6,39
Utah,Grand,2022,10,52
Utah,Iron,2022,21,91
Utah,Kane,2022,16,23
Utah,Millard,2022,28,137
Utah,San Juan,2022,4,7
Utah,Sanpete,2022,29,56
Utah,Sevier,2022,9,67
Utah,Summit,2022,63,359
Utah,Wasatch,2022,30,83
Vermont,Franklin,2022,26,163
Vermont,Lamoille,2022,11,69
Vermont,Orange,2022,8,25
Vermont,Orleans,2022,11,85
Vermont,Rutland,2022,3,11
Vermont,Windham,2022,1,9
Virginia,Albemarle County Police Department,2022,120,1800
Virginia,Amelia,2022,16,127
Virginia,Amherst,2022,65,350
Virginia,Appomattox,2022,32,100
Virginia,Arlington County Police Department,2022,600,4096
Virginia,Augusta,2022,79,739
Virginia,Bedford,2022,78,530
Virginia,Botetourt,2022,40,205
Virginia,Campbell,2022,90,580
Virginia,Charles City,2022,10,56
Virginia,Chesterfield County Police Department,2022,741,5205
Virginia,Clarke,2022,4,43
Virginia,Craig,2022,8,30
Virginia,Culpeper,2022,51,121
Virginia,Dinwiddie,2022,121,318
Virginia,Fairfax County Police Department,2022,1212,16752
Virginia,Fauquier,2022,49,260
Virginia,Fluvanna,2022,34,152
Virginia,Franklin,2022,62,403
Virginia,Frederick,2022,55,891
Virginia,Giles,2022,18,89
Virginia,Gloucester,2022,44,348
Virginia,Goochland,2022,23,199
Virginia,Greene,2022,13,235
Virginia,Hanover,2022,190,977
Virginia,Henrico County Police Department,2022,667,8087
Virginia,Isle of Wight,2022,53,232
Virginia,James City County Police Department,2022,91,825
Virginia,King and Queen,2022,6,17
Virginia,King William,2022,16,79
Virginia,Loudoun,2022,295,2362
Virginia,Madison,2022,5,88
Virginia,Mathews,2022,12,53
Virginia,Montgomery,2022,116,288
Virginia,Nelson,2022,23,167
Virginia,New Kent,2022,48,146
Virginia,Powhatan,2022,55,348
Virginia,Prince George County Police Department,2022,131,457
Virginia,Prince William County Police Department,2022,1300,6387
Virginia,Pulaski,2022,32,543
Virginia,Rappahannock,2022,10,50
Virginia,Roanoke County Police Department,2022,226,1090
Virginia,Rockingham,2022,86,315
Virginia,Scott,2022,48,258
Virginia,Southampton,2022,24,199
Virginia,Spotsylvania,2022,237,655
Virginia,Stafford,2022,307,1374
Virginia,Sussex,2022,40,126
Virginia,Warren,2022,23,203
Virginia,Washington,2022,43,587
Virginia,York,2022,117,1070
Virginia,Accomack,2022,96,221
Virginia,Alleghany,2022,17,232
Virginia,Bath,2022,5,10
Virginia,Bland,2022,2,50
Virginia,Brunswick,2022,18,117
Virginia,Buchanan,2022,62,262
Virginia,Buckingham,2022,14,164
Virginia,Caroline,2022,68,232
Virginia,Carroll,2022,28,210
Virginia,Charlotte,2022,13,101
Virginia,Cumberland,2022,10,33
Virginia,Dickenson,2022,11,50
Virginia,Essex,2022,19,47
Virginia,Floyd,2022,14,72
Virginia,Grayson,2022,7,128
Virginia,Halifax,2022,33,148
Virginia,Henry,2022,118,759
Virginia,King George,2022,37,272
Virginia,Lancaster,2022,17,35
Virginia,Lee,2022,44,218
Virginia,Louisa,2022,35,321
Virginia,Lunenburg,2022,12,58
Virginia,Mecklenburg,2022,31,134
Virginia,Middlesex,2022,9,90
Virginia,Northampton,2022,21,61
Virginia,Nottoway,2022,11,75
Virginia,Orange,2022,56,164
Virginia,Page,2022,17,140
Virginia,Patrick,2022,47,215
Virginia,Pittsylvania,2022,59,372
Virginia,Prince Edward,2022,30,100
Virginia,Richmond,2022,17,20
Virginia,Rockbridge,2022,28,279
Virginia,Russell,2022,43,145
Virginia,Shenandoah,2022,31,183
Virginia,Smyth,2022,19,157
Virginia,Surry,2022,5,43
Virginia,Tazewell,2022,50,226
Virginia,Westmoreland,2022,34,84
Virginia,Wise,2022,60,359
Virginia,Wythe,2022,16,148
Washington,Asotin,2022,15,168
Washington,Benton,2022,73,610
Washington,Chelan,2022,25,317
Washington,Clark,2022,348,3904
Washington,Cowlitz,2022,67,472
Washington,Douglas,2022,24,302
Washington,Franklin,2022,33,243
Washington,King,2022,656,3973
Washington,Kitsap,2022,595,3974
Washington,Pierce,2022,1541,9473
Washington,Skagit,2022,78,878
Washington,Skamania,2022,8,76
Washington,Snohomish,2022,481,3922
Washington,Spokane,2022,220,2637
Washington,Stevens,2022,27,224
Washington,Thurston,2022,248,1607
Washington,Walla Walla,2022,44,246
Washington,Whatcom,2022,141,910
Washington,Yakima,2022,175,1339
Washington,Adams,2022,48,376
Washington,Clallam,2022,69,512
Washington,Columbia,2022,4,93
Washington,Ferry,2022,7,34
Washington,Garfield,2022,30,39
Washington,Grant,2022,116,1085
Washington,Grays Harbor,2022,37,297
Washington,Island,2022,41,609
Washington,Jefferson,2022,32,361
Washington,Kittitas,2022,30,228
Washington,Lewis,2022,85,592
Washington,Lincoln,2022,19,108
Washington,Mason,2022,90,782
Washington,Pend Oreille,2022,18,145
Washington,San Juan,2022,6,125
Washington,Wahkiakum,2022,2,17
West Virginia,Berkeley,2022,98,326
West Virginia,Cabell,2022,54,506
West Virginia,Fayette,2022,29,162
West Virginia,Jackson,2022,56,27
West Virginia,Jefferson,2022,32,167
West Virginia,Marshall,2022,11,55
West Virginia,Mineral,2022,7,43
West Virginia,Preston,2022,4,78
West Virginia,Raleigh,2022,103,562
West Virginia,Wirt,2022,6,16
West Virginia,Doddridge,2022,14,37
West Virginia,Grant,2022,9,1
West Virginia,Hardy,2022,2,10
West Virginia,Logan,2022,81,3
West Virginia,Marion,2022,41,166
West Virginia,McDowell,2022,6,1
West Virginia,Mingo,2022,35,18
West Virginia,Monroe,2022,0,16
West Virginia,Nicholas,2022,79,6
West Virginia,Pleasants,2022,0,0
West Virginia,Randolph,2022,52,89
West Virginia,Summers,2022,11,20
West Virginia,Upshur,2022,3,4
West Virginia,Wetzel,2022,45,37
West Virginia,Wyoming,2022,59,46
Wisconsin,Brown,2022,98,819
Wisconsin,Calumet,2022,9,88
Wisconsin,Chippewa,2022,35,191
Wisconsin,Columbia,2022,35,134
Wisconsin,Dane,2022,99,544
Wisconsin,Douglas,2022,14,164
Wisconsin,Eau Claire,2022,15,188
Wisconsin,Fond du Lac,2022,36,137
Wisconsin,Green,2022,6,69
Wisconsin,Iowa,2022,14,36
Wisconsin,Kenosha,2022,75,477
Wisconsin,Kewaunee,2022,15,45
Wisconsin,La Crosse,2022,11,112
Wisconsin,Lincoln,2022,128,77
Wisconsin,Marathon,2022,56,307
Wisconsin,Milwaukee,2022,54,46
Wisconsin,Oconto,2022,31,191
Wisconsin,Outagamie,2022,35,421
Wisconsin,Ozaukee,2022,14,95
Wisconsin,Pierce,2022,10,62
Wisconsin,Racine,2022,34,99
Wisconsin,Rock,2022,45,193
Wisconsin,Sheboygan,2022,36,328
Wisconsin,St. Croix,2022,56,297
Wisconsin,Washington,2022,22,136
Wisconsin,Waukesha,2022,42,296
Wisconsin,Winnebago,2022,15,250
Wisconsin,Adams,2022,33,116
Wisconsin,Ashland,2022,17,47
Wisconsin,Barron,2022,18,102
Wisconsin,Bayfield,2022,17,124
Wisconsin,Buffalo,2022,12,27
Wisconsin,Burnett,2022,31,199
Wisconsin,Clark,2022,17,88
Wisconsin,Crawford,2022,24,250
Wisconsin,Dodge,2022,45,152
Wisconsin,Door,2022,2,21
Wisconsin,Florence,2022,12,7
Wisconsin,Forest,2022,10,45
Wisconsin,Grant,2022,26,142
Wisconsin,Green Lake,2022,2,35
Wisconsin,Iron,2022,6,12
Wisconsin,Jefferson,2022,23,128
Wisconsin,Juneau,2022,37,150
Wisconsin,Lafayette,2022,15,51
Wisconsin,Manitowoc,2022,21,114
Wisconsin,Marinette,2022,31,139
Wisconsin,Marquette,2022,3,77
Wisconsin,Monroe,2022,22,38
Wisconsin,Oneida,2022,25,105
Wisconsin,Polk,2022,50,135
Wisconsin,Portage,2022,47,123
Wisconsin,Price,2022,3,56
Wisconsin,Richland,2022,8,41
Wisconsin,Rusk,2022,33,41
Wisconsin,Sauk,2022,36,212
Wisconsin,Sawyer,2022,44,97
Wisconsin,Shawano,2022,24,148
Wisconsin,Taylor,2022,10,96
Wisconsin,Trempealeau,2022,8,36
Wisconsin,Vernon,2022,14,107
Wisconsin,Vilas,2022,0,68
Wisconsin,Walworth,2022,19,75
Wisconsin,Washburn,2022,13,45
Wisconsin,Waupaca,2022,16,35
Wisconsin,Waushara,2022,18,132
Wisconsin,Wood,2022,45,98
Wyoming,Laramie,2022,52,324
Wyoming,Natrona,2022,16,112
Wyoming,Albany,2022,10,49
Wyoming,Campbell,2022,23,106
Wyoming,Converse,2022,3,43
Wyoming,Crook,2022,3,27
Wyoming,Goshen,2022,2,49
Wyoming,Hot Springs,2022,0,10
Wyoming,Johnson,2022,3,39
Wyoming,Lincoln,2022,18,76
Wyoming,Niobrara,2022,0,6
Wyoming,Park,2022,20,69
Wyoming,Sheridan,2022,7,38
Wyoming,Sublette,2022,6,34
Wyoming,Sweetwater,2022,15,82
Wyoming,Teton,2022,5,39
Wyoming,Uinta,2022,8,48
Wyoming,Washakie,2022,5,7
Wyoming,Weston,2022,2,20
Alabama,Autauga,2023,47,220
Alabama,Baldwin,2023,108,196
Alabama,Bibb,2023,25,82
Alabama,Blount,2023,111,376
Alabama,Calhoun,2023,215,246
Alabama,Chilton,2023,93,312
Alabama,Colbert,2023,21,73
Alabama,Elmore,2023,35,226
Alabama,Etowah,2023,17,63
Alabama,Greene,2023,7,31
Alabama,Henry,2023,31,82
Alabama,Houston,2023,125,488
Alabama,Jefferson,2023,712,2916
Alabama,Lauderdale,2023,110,393
Alabama,Lawrence,2023,27,82
Alabama,Lee,2023,170,740
Alabama,Macon,2023,14,55
Alabama,Madison,2023,300,1484
Alabama,Mobile,2023,165,755
Alabama,Montgomery,2023,121,354
Alabama,Pickens,2023,23,55
Alabama,St. Clair,2023,85,248
Alabama,Tuscaloosa,2023,159,476
Alabama,Walker,2023,0,0
Alabama,Barbour,2023,8,26
Alabama,Bullock,2023,14,32
Alabama,Chambers,2023,26,89
Alabama,Cherokee,2023,64,308
Alabama,Choctaw,2023,23,86
Alabama,Clarke,2023,62,92
Alabama,Clay,2023,16,60
Alabama,Cleburne,2023,10,114
Alabama,Coffee,2023,31,137
Alabama,Conecuh,2023,5,19
Alabama,Coosa,2023,21,97
Alabama,Covington,2023,5,20
Alabama,Crenshaw,2023,23,92
Alabama,Cullman,2023,103,687
Alabama,Dale,2023,22,110
Alabama,Dallas,2023,94,219
Alabama,DeKalb,2023,22,131
Alabama,Fayette,2023,5,39
Alabama,Franklin,2023,56,184
Alabama,Lamar,2023,2,4
Alabama,Marengo,2023,18,42
Alabama,Marion,2023,4,19
Alabama,Marshall,2023,49,193
Alabama,Monroe,2023,25,27
Alabama,Pike,2023,17,67
Alabama,Randolph,2023,46,165
Alabama,Talladega,2023,76,386
Alabama,Tallapoosa,2023,22,73
Alabama,Washington,2023,23,74
Alabama,Wilcox,2023,8,31
Alabama,Winston,2023,12,102
Arizona,Cochise,2023,105,374
Arizona,Coconino,2023,127,265
Arizona,Mohave,2023,182,1428
Arizona,Pima,2023,806,7152
Arizona,Pinal,2023,271,1425
Arizona,Yavapai,2023,226,500
Arizona,Yuma,2023,211,712
Arizona,Apache,2023,53,124
Arizona,Gila,2023,59,87
Arizona,Graham,2023,6,51
Arizona,La Paz,2023,19,162
Arizona,Navajo,2023,70,182
Arizona,Santa Cruz,2023,26,95
Arkansas,Benton,2023,125,288
Arkansas,Craighead,2023,58,225
Arkansas,Crawford,2023,65,227
Arkansas,Crittenden,2023,134,250
Arkansas,Garland,2023,304,1175
Arkansas,Grant,2023,30,123
Arkansas,Little River,2023,29,48
Arkansas,Lonoke,2023,135,336
Arkansas,Madison,2023,28,94
Arkansas,Miller,2023,49,123
Arkansas,Perry,2023,33,104
Arkansas,Poinsett,2023,58,116
Arkansas,Pulaski,2023,465,1306
Arkansas,Saline,2023,139,411
Arkansas,Sebastian,2023,36,108
Arkansas,Washington,2023,159,357
Arkansas,Arkansas,2023,14,51
Arkansas,Ashley,2023,9,77
Arkansas,Baxter,2023,39,231
Arkansas,Boone,2023,49,162
Arkansas,Calhoun,2023,17,32
Arkansas,Carroll,2023,39,81
Arkansas,Chicot,2023,5,49
Arkansas,Clark,2023,8,64
Arkansas,Clay,2023,20,50
Arkansas,Cleburne,2023,167,203
Arkansas,Cleveland,2023,25,39
Arkansas,Columbia,2023,33,71
Arkansas,Conway,2023,38,175
Arkansas,Desha,2023,17,40
Arkansas,Drew,2023,22,70
Arkansas,Franklin,2023,67,97
Arkansas,Fulton,2023,31,76
Arkansas,Greene,2023,76,164
Arkansas,Hempstead,2023,41,119
Arkansas,Howard,2023,3,47
Arkansas,Independence,2023,131,312
Arkansas,Izard,2023,72,79
Arkansas,Jackson,2023,21,83
Arkansas,Jefferson,2023,70,387
Arkansas,Johnson,2023,65,86
Arkansas,Lafayette,2023,14,22
Arkansas,Lawrence,2023,23,69
Arkansas,Lincoln,2023,19,83
Arkansas,Logan,2023,75,147
Arkansas,Marion,2023,42,130
Arkansas,Mississippi,2023,45,237
Arkansas,Montgomery,2023,30,41
Arkansas,Nevada,2023,14,33
Arkansas,Newton,2023,19,38
Arkansas,Pike,2023,8,40
Arkansas,Polk,2023,69,52
Arkansas,Pope,2023,100,176
Arkansas,Prairie,2023,27,66
Arkansas,Randolph,2023,44,117
Arkansas,Scott,2023,21,48
Arkansas,Searcy,2023,16,24
Arkansas,Sevier,2023,32,32
Arkansas,St. Francis,2023,47,71
Arkansas,Stone,2023,26,98
Arkansas,Union,2023,73,185
Arkansas,Van Buren,2023,64,163
Arkansas,White,2023,232,477
Arkansas,Woodruff,2023,8,22
Arkansas,Yell,2023,46,79
California,Alameda,2023,864,2944
California,Butte,2023,439,870
California,Contra Costa,2023,514,1837
California,El Dorado,2023,347,1241
California,Fresno,2023,1185,2952
California,Imperial,2023,175,413
California,Kern,2023,3194,7863
California,Kings,2023,116,334
California,Los Angeles,2023,6268,18148
California,Madera,2023,357,908
California,Marin,2023,61,339
California,Merced,2023,389,1483
California,Monterey,2023,372,742
California,Napa,2023,70,218
California,Orange,2023,327,1070
California,Placer,2023,543,1027
California,Riverside,2023,1172,6780
California,Sacramento,2023,2749,7642
California,San Benito,2023,62,131
California,San Diego,2023,1689,3831
California,San Joaquin,2023,824,2601
California,San Luis Obispo,2023,705,635
California,San Mateo,2023,279,1839
California,Santa Barbara,2023,291,1043
California,Santa Clara,2023,308,1288
California,Santa Cruz,2023,339,899
California,Sonoma,2023,303,782
California,Stanislaus,2023,410,1022
California,Sutter,2023,126,395
California,Tulare,2023,686,1474
California,Ventura,2023,127,569
California,Yolo,2023,41,233
California,Yuba,2023,247,547
California,Alpine,2023,9,10
California,Amador,2023,64,237
California,Calaveras,2023,167,500
California,Colusa,2023,22,164
California,Del Norte,2023,65,189
California,Glenn,2023,117,199
California,Humboldt,2023,201,551
California,Inyo,2023,139,103
California,Lake,2023,272,397
California,Lassen,2023,73,186
California,Mariposa,2023,99,230
California,Modoc,2023,38,25
California,Mono,2023,24,34
California,Nevada,2023,185,322
California,Plumas,2023,114,201
California,Sierra,2023,5,12
California,Siskiyou,2023,114,59
California,Tehama,2023,109,342
California,Trinity,2023,96,139
California,Tuolumne,2023,327,378
Colorado,Adams,2023,374,1720
Colorado,Arapahoe,2023,291,2234
Colorado,Boulder,2023,105,730
Colorado,Douglas,2023,408,2393
Colorado,El Paso,2023,558,2827
Colorado,Gilpin,2023,4,38
Colorado,Jefferson,2023,347,2533
Colorado,Larimer,2023,210,926
Colorado,Mesa,2023,151,945
Colorado,Alamosa,2023,17,136
Colorado,Archuleta,2023,16,11
Colorado,Bent,2023,10,81
Colorado,Chaffee,2023,10,67
Colorado,Conejos,2023,0,29
Colorado,Crowley,2023,3,33
Colorado,Custer,2023,14,34
Colorado,Delta,2023,4,113
Colorado,Dolores,2023,6,34
Colorado,Eagle,2023,17,123
Colorado,Fremont,2023,24,192
Colorado,Garfield,2023,69,203
Colorado,Kiowa,2023,0,13
Colorado,Kit Carson,2023,0,28
Colorado,La Plata,2023,6,39
Colorado,Las Animas,2023,8,54
Colorado,Logan,2023,15,55
Colorado,Moffat,2023,1,25
Colorado,Montezuma,2023,23,124
Colorado,Montrose,2023,15,107
Colorado,Morgan,2023,21,152
Colorado,Otero,2023,5,47
Colorado,Ouray,2023,1,24
Colorado,Phillips,2023,0,0
